transaction_id,data,valor,hora,categoria,categoria_cod,qtd_transacoes_24h,is_fraud
TXN_OUT_000041,2025-10,3165.2084706253486,12,joias,11,17,1
TXN_OUT_000042,2025-10,67.12481594729732,16,alimentacao,1,3,0
TXN_OUT_000043,2025-10,121.84317903327886,11,alimentacao,1,1,0
TXN_OUT_000044,2025-10,169.74548766200107,21,livros,8,3,0
TXN_OUT_000045,2025-10,253.96229086198088,14,vestuario,4,1,0
TXN_OUT_000046,2025-10,127.57007637451478,16,transporte,3,3,0
TXN_OUT_000047,2025-10,482.4272508129,18,restaurante,5,1,0
TXN_OUT_000048,2025-10,71.52298863153166,15,alimentacao,1,2,0
TXN_OUT_000049,2025-10,443.9882979114411,20,livros,8,3,0
TXN_OUT_000050,2025-10,330.49621416950947,19,eletronicos,7,1,0
TXN_OUT_000051,2025-10,132.3195920766498,15,alimentacao,1,3,0
TXN_OUT_000052,2025-10,336.53846880425726,20,assinatura,9,3,0
TXN_OUT_000053,2025-10,76.50819670005414,10,alimentacao,1,2,0
TXN_OUT_000054,2025-10,137.95432223572158,21,lazer,6,5,0
TXN_OUT_000055,2025-10,497.94057593102934,12,lazer,6,5,0
TXN_OUT_000056,2025-10,472.5662875808338,15,lazer,6,1,0
TXN_OUT_000057,2025-10,710.9200562966239,11,vestuario,4,2,0
TXN_OUT_000058,2025-10,184.560664020803,14,restaurante,5,4,0
TXN_OUT_000059,2025-10,75.4746734928488,14,farmacia,2,5,0
TXN_OUT_000060,2025-10,195.592315202641,20,livros,8,2,0
TXN_OUT_000061,2025-10,115.12207578699893,11,alimentacao,1,3,0
TXN_OUT_000062,2025-10,862.9526612274979,16,supermercado,10,2,0
TXN_OUT_000063,2025-10,645.0716092093566,20,vestuario,4,2,0
TXN_OUT_000064,2025-10,5865.514236358022,23,eletronicos,7,8,1
TXN_OUT_000065,2025-10,3000.0,3,eletronicos,7,14,1
TXN_OUT_000066,2025-10,273.976216031266,14,restaurante,5,4,0
TXN_OUT_000067,2025-10,498.72697731130154,23,eletronicos,7,4,0
TXN_OUT_000068,2025-10,118.51755575086457,13,transporte,3,1,0
TXN_OUT_000069,2025-10,202.30226252544836,23,eletronicos,7,3,0
TXN_OUT_000070,2025-10,272.1493452150173,22,assinatura,9,2,0
TXN_OUT_000071,2025-10,222.99557259258185,12,alimentacao,1,2,0
TXN_OUT_000072,2025-10,157.66499296400076,19,assinatura,9,2,0
TXN_OUT_000073,2025-10,214.82443167629853,12,lazer,6,3,0
TXN_OUT_000074,2025-10,241.05840696474024,21,vestuario,4,2,0
TXN_OUT_000075,2025-10,111.47635476538618,17,transporte,3,1,0
TXN_OUT_000076,2025-10,1492.9746366457418,11,lazer,6,9,0
TXN_OUT_000077,2025-10,342.8786901893046,17,vestuario,4,3,0
TXN_OUT_000078,2025-10,24.721021140196918,14,farmacia,2,1,0
TXN_OUT_000079,2025-10,6437.234039993913,1,joias,11,16,1
TXN_OUT_000080,2025-10,364.8998894391435,9,farmacia,2,1,0
TXN_OUT_000081,2025-10,208.14415398620775,19,restaurante,5,2,0
TXN_OUT_000082,2025-10,62.14196094841881,21,eletronicos,7,4,0
TXN_OUT_000083,2025-10,182.78264815081587,21,livros,8,1,0
TXN_OUT_000084,2025-10,460.2324070992827,13,lazer,6,8,0
TXN_OUT_000085,2025-10,123.28289683721172,20,eletronicos,7,5,0
TXN_OUT_000086,2025-10,429.97588138384685,13,lazer,6,4,0
TXN_OUT_000087,2025-10,164.3872721392027,15,farmacia,2,1,0
TXN_OUT_000088,2025-10,43.42488659908755,9,alimentacao,1,2,0
TXN_OUT_000089,2025-10,529.0749084835834,17,vestuario,4,4,0
TXN_OUT_000090,2025-10,224.53273031947037,21,livros,8,2,0
TXN_OUT_000091,2025-10,981.2323576236362,15,vestuario,4,3,0
TXN_OUT_000092,2025-10,105.94872648693259,14,transporte,3,5,0
TXN_OUT_000093,2025-10,40.38068917096919,14,farmacia,2,1,0
TXN_OUT_000094,2025-10,4029.2653189888233,2,joias,11,19,1
TXN_OUT_000095,2025-10,3000.0,0,joias,11,19,1
TXN_OUT_000096,2025-10,207.4123796389116,15,alimentacao,1,2,0
TXN_OUT_000097,2025-10,282.96054770882836,18,lazer,6,2,0
TXN_OUT_000098,2025-10,307.388463134207,20,livros,8,1,0
TXN_OUT_000099,2025-10,3612.050546048949,14,viagem,12,24,1
TXN_OUT_000100,2025-10,329.78160327148487,18,vestuario,4,2,0
TXN_OUT_000101,2025-10,519.695666648229,18,vestuario,4,4,0
TXN_OUT_000102,2025-10,21.519457954865224,11,farmacia,2,3,0
TXN_OUT_000103,2025-10,420.58213207677545,19,livros,8,2,0
TXN_OUT_000104,2025-10,91.34206402831549,11,transporte,3,1,0
TXN_OUT_000105,2025-10,631.12642704699,17,restaurante,5,3,0
TXN_OUT_000106,2025-10,64.24830395894975,11,transporte,3,1,0
TXN_OUT_000107,2025-10,79.79892471284485,13,alimentacao,1,5,0
TXN_OUT_000108,2025-10,182.96682735410644,13,farmacia,2,2,0
TXN_OUT_000109,2025-10,215.5857655242783,8,transporte,3,1,0
TXN_OUT_000110,2025-10,366.60259878558304,14,vestuario,4,3,0
TXN_OUT_000111,2025-10,321.3498067688408,19,assinatura,9,5,0
TXN_OUT_000112,2025-10,128.47787901958588,19,restaurante,5,2,0
TXN_OUT_000113,2025-10,677.6416637686142,11,supermercado,10,2,0
TXN_OUT_000114,2025-10,465.95383658586525,15,lazer,6,1,0
TXN_OUT_000115,2025-10,67.93440249338629,13,transporte,3,3,0
TXN_OUT_000116,2025-10,327.69123356896125,15,lazer,6,4,0
TXN_OUT_000117,2025-10,198.69903719208958,20,vestuario,4,1,0
TXN_OUT_000118,2025-10,102.74308252072433,15,alimentacao,1,4,0
TXN_OUT_000119,2025-10,343.9693603980631,20,assinatura,9,4,0
TXN_OUT_000120,2025-10,4824.534371264591,3,eletronicos,7,13,1
TXN_OUT_000121,2025-10,482.8067166924935,21,restaurante,5,3,0
TXN_OUT_000122,2025-10,509.5318940433346,19,restaurante,5,2,0
TXN_OUT_000123,2025-10,60.72891969220129,15,transporte,3,1,0
TXN_OUT_000124,2025-10,119.08189794823723,8,alimentacao,1,1,0
TXN_OUT_000125,2025-10,335.9418740122455,21,eletronicos,7,2,0
TXN_OUT_000126,2025-10,101.78727003559524,15,transporte,3,1,0
TXN_OUT_000127,2025-10,124.79249352362092,12,restaurante,5,1,0
TXN_OUT_000128,2025-10,183.17868340060372,15,restaurante,5,3,0
TXN_OUT_000129,2025-10,33.58770434498105,12,alimentacao,1,2,0
TXN_OUT_000130,2025-10,4150.313626429571,4,joias,11,10,1
TXN_OUT_000131,2025-10,4121.6726714846045,1,eletronicos,7,15,1
TXN_OUT_000132,2025-10,322.3220160601685,21,lazer,6,4,0
TXN_OUT_000133,2025-10,52.211185627087865,9,farmacia,2,1,0
TXN_OUT_000134,2025-10,358.1723936446049,14,vestuario,4,2,0
TXN_OUT_000135,2025-10,258.6039244601568,18,restaurante,5,5,0
TXN_OUT_000136,2025-10,2500.0,2,eletronicos,7,13,1
TXN_OUT_000137,2025-10,2000.0,17,joias,11,19,1
TXN_OUT_000138,2025-10,606.1920807355162,12,lazer,6,5,0
TXN_OUT_000139,2025-10,381.5452249426467,19,eletronicos,7,1,0
TXN_OUT_000140,2025-10,479.10464533181914,20,livros,8,2,0
TXN_OUT_000141,2025-10,16.240027374343917,10,alimentacao,1,2,0
TXN_OUT_000142,2025-10,1285.3646345661246,14,lazer,6,6,0
TXN_OUT_000143,2025-10,231.68723155350673,13,restaurante,5,1,0
TXN_OUT_000144,2025-10,351.8813836147874,23,assinatura,9,1,0
TXN_OUT_000145,2025-10,110.13072578760048,13,farmacia,2,1,0
TXN_OUT_000146,2025-10,234.44743114471143,12,transporte,3,2,0
TXN_OUT_000147,2025-10,100.0,18,vestuario,4,1,0
TXN_OUT_000148,2025-10,76.15631886556034,16,farmacia,2,4,0
TXN_OUT_000149,2025-10,38.31020647028486,12,farmacia,2,1,0
TXN_OUT_000150,2025-10,1029.6238623099223,14,lazer,6,6,0
TXN_OUT_000151,2025-10,116.71119124547111,17,restaurante,5,5,0
TXN_OUT_000152,2025-10,58.64077365873821,12,transporte,3,1,0
TXN_OUT_000153,2025-10,398.82169250544916,19,lazer,6,2,0
TXN_OUT_000154,2025-10,86.47589880975882,8,farmacia,2,2,0
TXN_OUT_000155,2025-10,56.43148547347286,8,alimentacao,1,3,0
TXN_OUT_000156,2025-10,46.64903136964815,12,transporte,3,1,0
TXN_OUT_000157,2025-10,614.3471785111961,17,supermercado,10,8,0
TXN_OUT_000158,2025-10,47.96038921616739,15,farmacia,2,2,0
TXN_OUT_000159,2025-10,588.6015962255946,18,supermercado,10,9,0
TXN_OUT_000160,2025-10,34.42269116213336,9,farmacia,2,2,0
TXN_OUT_000161,2025-10,119.3960726678089,12,lazer,6,3,0
TXN_OUT_000162,2025-10,39.34600271889659,11,farmacia,2,1,0
TXN_OUT_000163,2025-10,146.42693948576897,16,restaurante,5,5,0
TXN_OUT_000164,2025-10,2076.4772934529424,9,eletronicos,7,19,1
TXN_OUT_000165,2025-10,375.91695584017594,22,livros,8,1,0
TXN_OUT_000166,2025-10,742.8820895647203,11,lazer,6,2,0
TXN_OUT_000167,2025-10,135.00975745885012,14,vestuario,4,1,0
TXN_OUT_000168,2025-10,40.52897793633623,10,transporte,3,1,0
TXN_OUT_000169,2025-10,527.5183508415045,11,lazer,6,4,0
TXN_OUT_000170,2025-10,373.9180100357902,16,lazer,6,1,0
TXN_OUT_000171,2025-10,98.63865792076872,8,alimentacao,1,2,0
TXN_OUT_000172,2025-10,2000.0,17,eletronicos,7,28,1
TXN_OUT_000173,2025-10,5065.694579244139,4,joias,11,13,1
TXN_OUT_000174,2025-10,93.41665114836294,8,transporte,3,1,0
TXN_OUT_000175,2025-10,158.41035754773094,23,assinatura,9,3,0
TXN_OUT_000176,2025-10,213.57694903234977,21,lazer,6,3,0
TXN_OUT_000177,2025-10,60.60776742915731,19,livros,8,4,0
TXN_OUT_000178,2025-10,439.13737127324043,13,lazer,6,3,0
TXN_OUT_000179,2025-10,281.5156153222099,17,supermercado,10,3,0
TXN_OUT_000180,2025-10,484.01168925432336,23,assinatura,9,5,0
TXN_OUT_000181,2025-10,100.0,15,vestuario,4,3,0
TXN_OUT_000182,2025-10,3464.5627096384815,1,eletronicos,7,16,1
TXN_OUT_000183,2025-10,253.38613547152892,20,lazer,6,2,0
TXN_OUT_000184,2025-10,100.0,18,restaurante,5,2,0
TXN_OUT_000185,2025-10,88.33637039609495,11,alimentacao,1,1,0
TXN_OUT_000186,2025-10,3967.059391232446,2,joias,11,10,1
TXN_OUT_000187,2025-10,816.3701648290383,10,lazer,6,5,0
TXN_OUT_000188,2025-10,396.54708662111346,15,restaurante,5,3,0
TXN_OUT_000189,2025-10,455.6562208548286,12,vestuario,4,2,0
TXN_OUT_000190,2025-10,207.93260539876962,13,alimentacao,1,1,0
TXN_OUT_000191,2025-10,97.92285457808302,9,transporte,3,1,0
TXN_OUT_000192,2025-10,50.0,19,livros,8,3,0
TXN_OUT_000193,2025-10,56.568792992840535,16,alimentacao,1,2,0
TXN_OUT_000194,2025-10,108.5756682024006,10,alimentacao,1,2,0
TXN_OUT_000195,2025-10,215.97688218958373,16,alimentacao,1,2,0
TXN_OUT_000196,2025-10,194.69016158447786,12,vestuario,4,3,0
TXN_OUT_000197,2025-10,243.69685844487594,17,restaurante,5,4,0
TXN_OUT_000198,2025-10,86.19346306765745,11,farmacia,2,1,0
TXN_OUT_000199,2025-10,149.84425119936378,22,eletronicos,7,3,0
TXN_OUT_000200,2025-10,5849.398792001046,0,eletronicos,7,18,1
TXN_OUT_000201,2025-10,96.50012522505102,17,alimentacao,1,2,0
TXN_OUT_000202,2025-10,151.08499611293865,17,farmacia,2,1,0
TXN_OUT_000203,2025-10,206.549020185642,12,lazer,6,2,0
TXN_OUT_000204,2025-10,94.85638881265773,8,alimentacao,1,2,0
TXN_OUT_000205,2025-10,57.52694396512139,17,transporte,3,5,0
TXN_OUT_000206,2025-10,150.08317019641973,22,eletronicos,7,1,0
TXN_OUT_000207,2025-10,284.44455558936346,19,eletronicos,7,2,0
TXN_OUT_000208,2025-10,318.0885721560521,20,vestuario,4,3,0
TXN_OUT_000209,2025-10,96.69752089440674,11,alimentacao,1,2,0
TXN_OUT_000210,2025-10,1037.8938740794379,14,lazer,6,6,0
TXN_OUT_000211,2025-10,112.2302771015884,10,alimentacao,1,1,0
TXN_OUT_000212,2025-10,32.709944175542596,13,transporte,3,4,0
TXN_OUT_000213,2025-10,40.88973412584995,12,farmacia,2,2,0
TXN_OUT_000214,2025-10,51.142886688707854,8,farmacia,2,1,0
TXN_OUT_000215,2025-10,3000.0,1,eletronicos,7,17,1
TXN_OUT_000216,2025-10,232.101180843652,17,vestuario,4,3,0
TXN_OUT_000217,2025-10,90.59606854318397,12,alimentacao,1,1,0
TXN_OUT_000218,2025-10,53.1221000363308,12,farmacia,2,1,0
TXN_OUT_000219,2025-10,419.0722820083641,20,restaurante,5,1,0
TXN_OUT_000220,2025-10,355.75713300465657,20,lazer,6,4,0
TXN_OUT_000221,2025-10,112.93081588611574,8,transporte,3,1,0
TXN_OUT_000222,2025-10,200.57586781704237,10,farmacia,2,1,0
TXN_OUT_000223,2025-10,180.6488169667156,15,restaurante,5,4,0
TXN_OUT_000224,2025-10,3347.5197219504116,1,eletronicos,7,14,1
TXN_OUT_000225,2025-10,2639.356838505613,1,eletronicos,7,20,1
TXN_OUT_000226,2025-10,95.84291856860622,14,transporte,3,2,0
TXN_OUT_000227,2025-10,162.26975702019496,8,alimentacao,1,4,0
TXN_OUT_000228,2025-10,956.3108583606922,17,lazer,6,3,0
TXN_OUT_000229,2025-10,68.76309009682845,16,alimentacao,1,1,0
TXN_OUT_000230,2025-10,3294.924987424181,4,viagem,12,21,1
TXN_OUT_000231,2025-10,319.6676163392528,8,transporte,3,1,0
TXN_OUT_000232,2025-10,1911.13589889993,16,lazer,6,2,0
TXN_OUT_000233,2025-10,292.87235486236904,22,eletronicos,7,4,0
TXN_OUT_000234,2025-10,288.7238586591736,14,vestuario,4,4,0
TXN_OUT_000235,2025-10,67.09866101331731,15,farmacia,2,1,0
TXN_OUT_000236,2025-10,291.19763983905386,21,lazer,6,1,0
TXN_OUT_000237,2025-10,638.8623171252689,19,restaurante,5,2,0
TXN_OUT_000238,2025-10,311.7252476295472,23,assinatura,9,4,0
TXN_OUT_000239,2025-10,262.0187422090521,15,transporte,3,3,0
TXN_OUT_000240,2025-10,232.98461997401571,13,lazer,6,4,0
TXN_OUT_000241,2025-10,116.60115691466424,21,eletronicos,7,2,0
TXN_OUT_000242,2025-10,132.74396359229735,15,farmacia,2,4,0
TXN_OUT_000243,2025-10,462.34916966174166,17,restaurante,5,2,0
TXN_OUT_000244,2025-10,150.0705346653262,20,livros,8,1,0
TXN_OUT_000245,2025-10,78.72009397131302,11,alimentacao,1,3,0
TXN_OUT_000246,2025-10,416.18464938778334,13,restaurante,5,4,0
TXN_OUT_000247,2025-10,3038.3179810037936,22,joias,11,16,1
TXN_OUT_000248,2025-10,720.225068484589,19,vestuario,4,1,0
TXN_OUT_000249,2025-10,182.07455841584195,21,eletronicos,7,2,0
TXN_OUT_000250,2025-10,471.53780069710365,15,restaurante,5,4,0
TXN_OUT_000251,2025-10,125.85818552433534,12,farmacia,2,3,0
TXN_OUT_000252,2025-10,141.2049943749115,17,restaurante,5,4,0
TXN_OUT_000253,2025-10,70.26954413474004,14,alimentacao,1,1,0
TXN_OUT_000254,2025-10,452.6323933984356,20,assinatura,9,3,0
TXN_OUT_000255,2025-10,536.0517206153144,12,restaurante,5,2,0
TXN_OUT_000256,2025-10,66.47348222860937,10,transporte,3,1,0
TXN_OUT_000257,2025-10,62.7931129390637,12,alimentacao,1,1,0
TXN_OUT_000258,2025-10,3181.214033777333,0,joias,11,11,1
TXN_OUT_000259,2025-10,246.49482844036535,19,assinatura,9,1,0
TXN_OUT_000260,2025-10,17.965859742612736,13,alimentacao,1,3,0
TXN_OUT_000261,2025-10,2000.0,3,eletronicos,7,22,1
TXN_OUT_000262,2025-10,46.83032646557786,17,alimentacao,1,1,0
TXN_OUT_000263,2025-10,279.301382090079,23,livros,8,2,0
TXN_OUT_000264,2025-10,484.78064869280047,15,vestuario,4,2,0
TXN_OUT_000265,2025-10,175.12440522177303,22,eletronicos,7,1,0
TXN_OUT_000266,2025-10,222.00808406740592,13,alimentacao,1,2,0
TXN_OUT_000267,2025-10,116.86252465681687,17,farmacia,2,2,0
TXN_OUT_000268,2025-10,21.49845393040603,11,transporte,3,1,0
TXN_OUT_000269,2025-10,397.2058695460834,19,vestuario,4,4,0
TXN_OUT_000270,2025-10,199.3203813421659,22,livros,8,1,0
TXN_OUT_000271,2025-10,2857.118042279402,2,eletronicos,7,9,1
TXN_OUT_000272,2025-10,103.18135804872111,8,transporte,3,2,0
TXN_OUT_000273,2025-10,793.2527137682342,19,lazer,6,6,0
TXN_OUT_000274,2025-10,3112.8604675876645,23,eletronicos,7,10,1
TXN_OUT_000275,2025-10,3251.310561225909,2,eletronicos,7,17,1
TXN_OUT_000276,2025-10,24.58573274643638,13,transporte,3,3,0
TXN_OUT_000277,2025-10,119.40512106543464,11,transporte,3,1,0
TXN_OUT_000278,2025-10,238.75508443311864,23,eletronicos,7,5,0
TXN_OUT_000279,2025-10,313.9099598439474,17,alimentacao,1,1,0
TXN_OUT_000280,2025-10,3109.791100845347,10,viagem,12,22,1
TXN_OUT_000281,2025-10,288.30191825807384,23,assinatura,9,1,0
TXN_OUT_000282,2025-10,303.89075419373495,11,alimentacao,1,2,0
TXN_OUT_000283,2025-10,269.41658648442655,22,assinatura,9,2,0
TXN_OUT_000284,2025-10,222.6559664257606,19,assinatura,9,2,0
TXN_OUT_000285,2025-10,101.34572952986815,11,alimentacao,1,4,0
TXN_OUT_000286,2025-10,68.84133598229398,16,alimentacao,1,2,0
TXN_OUT_000287,2025-10,1104.997674160572,17,lazer,6,6,0
TXN_OUT_000288,2025-10,141.90363482361803,11,transporte,3,1,0
TXN_OUT_000289,2025-10,34.67688299723875,12,transporte,3,1,0
TXN_OUT_000290,2025-10,295.3104617611666,20,assinatura,9,4,0
TXN_OUT_000291,2025-10,358.8310000322985,21,eletronicos,7,2,0
TXN_OUT_000292,2025-10,232.49499000417603,20,eletronicos,7,4,0
TXN_OUT_000293,2025-10,167.23654119647924,19,eletronicos,7,2,0
TXN_OUT_000294,2025-10,67.79933779528074,15,farmacia,2,2,0
TXN_OUT_000295,2025-10,126.40904195795808,14,transporte,3,4,0
TXN_OUT_000296,2025-10,230.62697675367923,12,transporte,3,2,0
TXN_OUT_000297,2025-10,756.7368898871423,15,lazer,6,5,0
TXN_OUT_000298,2025-10,4010.8850728122625,5,joias,11,20,1
TXN_OUT_000299,2025-10,44.71685577756473,17,transporte,3,2,0
TXN_OUT_000300,2025-10,253.1196777786084,17,transporte,3,1,0
TXN_OUT_000301,2025-10,34.35309470801628,11,transporte,3,1,0
TXN_OUT_000302,2025-10,3994.5954625279546,15,joias,11,19,1
TXN_OUT_000303,2025-10,153.18718549701018,22,eletronicos,7,1,0
TXN_OUT_000304,2025-10,276.5995047320127,16,lazer,6,5,0
TXN_OUT_000305,2025-10,2169.6066826062956,13,eletronicos,7,17,1
TXN_OUT_000306,2025-10,563.884641927553,18,vestuario,4,3,0
TXN_OUT_000307,2025-10,462.1499007590021,21,livros,8,1,0
TXN_OUT_000308,2025-10,368.6287075027869,14,lazer,6,2,0
TXN_OUT_000309,2025-10,106.05219696949611,12,alimentacao,1,2,0
TXN_OUT_000310,2025-10,138.74169952004513,14,vestuario,4,1,0
TXN_OUT_000311,2025-10,240.98650404480267,23,livros,8,4,0
TXN_OUT_000312,2025-10,356.1018045124888,15,restaurante,5,3,0
TXN_OUT_000313,2025-10,298.1533478679843,21,vestuario,4,3,0
TXN_OUT_000314,2025-10,341.4351108441908,16,restaurante,5,4,0
TXN_OUT_000315,2025-10,93.16693945367038,9,farmacia,2,3,0
TXN_OUT_000316,2025-10,105.30802049401449,21,assinatura,9,3,0
TXN_OUT_000317,2025-10,459.658975621422,22,eletronicos,7,1,0
TXN_OUT_000318,2025-10,4371.311432716487,5,eletronicos,7,13,1
TXN_OUT_000319,2025-10,72.0700037074603,20,livros,8,2,0
TXN_OUT_000320,2025-10,81.0420982444452,16,transporte,3,2,0
TXN_OUT_000321,2025-10,1128.1766034548245,16,lazer,6,4,0
TXN_OUT_000322,2025-10,73.91461002798299,16,alimentacao,1,5,0
TXN_OUT_000323,2025-10,141.8533912951657,15,alimentacao,1,2,0
TXN_OUT_000324,2025-10,466.97151890920685,13,restaurante,5,1,0
TXN_OUT_000325,2025-10,57.72289535327677,13,alimentacao,1,3,0
TXN_OUT_000326,2025-10,3166.4892701265094,16,eletronicos,7,17,1
TXN_OUT_000327,2025-10,143.73079803950804,12,farmacia,2,1,0
TXN_OUT_000328,2025-10,481.32828615474165,23,assinatura,9,1,0
TXN_OUT_000329,2025-10,373.5615773634872,17,vestuario,4,3,0
TXN_OUT_000330,2025-10,81.09517778350511,15,transporte,3,2,0
TXN_OUT_000331,2025-10,96.77235040412215,15,farmacia,2,1,0
TXN_OUT_000332,2025-10,372.2152703766111,21,assinatura,9,3,0
TXN_OUT_000333,2025-10,92.21454353404846,12,transporte,3,4,0
TXN_OUT_000334,2025-10,169.84985914777684,11,transporte,3,3,0
TXN_OUT_000335,2025-10,537.068179664648,17,lazer,6,5,0
TXN_OUT_000336,2025-10,15.654561205171444,17,alimentacao,1,2,0
TXN_OUT_000337,2025-10,84.69649146184788,14,alimentacao,1,1,0
TXN_OUT_000338,2025-10,412.38491896190686,19,restaurante,5,8,0
TXN_OUT_000339,2025-10,574.5421048214648,10,vestuario,4,5,0
TXN_OUT_000340,2025-10,128.58376560135665,21,eletronicos,7,1,0
TXN_OUT_000341,2025-10,51.372095342668715,15,farmacia,2,1,0
TXN_OUT_000342,2025-10,2359.7252870627217,19,eletronicos,7,32,1
TXN_OUT_000343,2025-10,622.148793010882,14,vestuario,4,2,0
TXN_OUT_000344,2025-10,25.840658730504522,10,transporte,3,5,0
TXN_OUT_000345,2025-10,197.86470370813538,21,eletronicos,7,1,0
TXN_OUT_000346,2025-10,13.175757281432086,12,alimentacao,1,1,0
TXN_OUT_000347,2025-10,2000.0,14,joias,11,19,1
TXN_OUT_000348,2025-10,448.22720293824773,20,assinatura,9,4,0
TXN_OUT_000349,2025-10,234.05203551269497,18,restaurante,5,1,0
TXN_OUT_000350,2025-10,104.78494164144283,17,farmacia,2,2,0
TXN_OUT_000351,2025-10,119.33403549184918,17,transporte,3,1,0
TXN_OUT_000352,2025-10,338.5062927055519,19,assinatura,9,1,0
TXN_OUT_000353,2025-10,234.16582530255107,19,livros,8,3,0
TXN_OUT_000354,2025-10,29.1860978236741,14,alimentacao,1,1,0
TXN_OUT_000355,2025-10,132.93085076744592,10,transporte,3,1,0
TXN_OUT_000356,2025-10,958.0853134497744,11,supermercado,10,4,0
TXN_OUT_000357,2025-10,656.3988835916957,17,vestuario,4,3,0
TXN_OUT_000358,2025-10,178.04346577261052,23,eletronicos,7,3,0
TXN_OUT_000359,2025-10,641.5394465750152,13,restaurante,5,1,0
TXN_OUT_000360,2025-10,48.5897677319648,12,farmacia,2,3,0
TXN_OUT_000361,2025-10,245.14599643801645,16,alimentacao,1,3,0
TXN_OUT_000362,2025-10,359.97514412565306,13,vestuario,4,4,0
TXN_OUT_000363,2025-10,163.45469547766015,16,alimentacao,1,2,0
TXN_OUT_000364,2025-10,119.59916976014944,13,farmacia,2,3,0
TXN_OUT_000365,2025-10,216.7580962843096,9,alimentacao,1,3,0
TXN_OUT_000366,2025-10,210.48399828911678,19,vestuario,4,3,0
TXN_OUT_000367,2025-10,107.08027905200895,13,transporte,3,3,0
TXN_OUT_000368,2025-10,156.6413669378364,17,restaurante,5,4,0
TXN_OUT_000369,2025-10,32.77933518697295,14,transporte,3,1,0
TXN_OUT_000370,2025-10,382.387132158521,21,assinatura,9,5,0
TXN_OUT_000371,2025-10,3058.8852554636396,0,eletronicos,7,15,1
TXN_OUT_000372,2025-10,81.63355972257303,16,transporte,3,4,0
TXN_OUT_000373,2025-10,496.43688868328303,17,vestuario,4,2,0
TXN_OUT_000374,2025-10,50.0,23,assinatura,9,2,0
TXN_OUT_000375,2025-10,208.70745749180725,20,eletronicos,7,4,0
TXN_OUT_000376,2025-10,110.5352806322237,12,farmacia,2,3,0
TXN_OUT_000377,2025-10,1010.0247746212852,13,lazer,6,2,0
TXN_OUT_000378,2025-10,3794.1669070398875,3,eletronicos,7,15,1
